chemical_name,protein_name
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probucol,C10AX02
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
probenecid,M04AB01
prednisone,A07EA03 H02AB07
prednisone,A07EA03 H02AB07
prednisolone,A07EA01 C05AA04 D07AA03 D07XA02 H02AB06 R01AD02 S01BA04 S01CB02 S02BA03 S03BA02
prednisolone,A07EA01 C05AA04 D07AA03 D07XA02 H02AB06 R01AD02 S01BA04 S01CB02 S02BA03 S03BA02
prednisolone,A07EA01 C05AA04 D07AA03 D07XA02 H02AB06 R01AD02 S01BA04 S01CB02 S02BA03 S03BA02
prednisolone,A07EA01 C05AA04 D07AA03 D07XA02 H02AB06 R01AD02 S01BA04 S01CB02 S02BA03 S03BA02
prednisolone,A07EA01 C05AA04 D07AA03 D07XA02 H02AB06 R01AD02 S01BA04 S01CB02 S02BA03 S03BA02
prednisolone,A07EA01 C05AA04 D07AA03 D07XA02 H02AB06 R01AD02 S01BA04 S01CB02 S02BA03 S03BA02
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
prazosin,C02CA01
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pravastatin,C10AA03
pranlukast,R03DC02
pranlukast,R03DC02
pranlukast,R03DC02
pranlukast,R03DC02
pranlukast,R03DC02
pramipexole,N04BC05
pramipexole,N04BC05
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
practolol,C07AB01
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
piroxicam,M01AC01 M02AA07 S01BC06
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirenzepine,A02BX03
pirbuterol,R03AC08 R03CC07
pirbuterol,R03AC08 R03CC07
pirbuterol,R03AC08 R03CC07
pirbuterol,R03AC08 R03CC07
pirarubicin,L01DB08
pirarubicin,L01DB08
pirarubicin,L01DB08
pirarubicin,L01DB08
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pioglitazone,A10BG03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pindolol,C07AA03
pinacidil,C02DG01
pinacidil,C02DG01
pinacidil,C02DG01
pilocarpine,N07AX01 S01EB01
pilocarpine,N07AX01 S01EB01
pilocarpine,N07AX01 S01EB01
pilocarpine,N07AX01 S01EB01
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
physostigmine,S01EB05 V03AB19
moxonidine,C02AC05
moxonidine,C02AC05
moxonidine,C02AC05
moxonidine,C02AC05
phenylpropanolamine,A08AA07 R01BA01
phenylpropanolamine,A08AA07 R01BA01
phenylpropanolamine,A08AA07 R01BA01
phenylpropanolamine,A08AA07 R01BA01
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phenylbutazone,M01AA01 M02AA01
phentermine,A08AA01
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenoxybenzamine,C04AX02
phenol red,V04CH03
phenol red,V04CH03
phenol red,V04CH03
phenol red,V04CH03
phenol red,V04CH03
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
phenobarbital,N03AA02
pheniramine,R06AB05
pheniramine,R06AB05
phenacetin,N02BE03
phenacetin,N02BE03
perphenazine,N05AB03
perphenazine,N05AB03
perphenazine,N05AB03
perphenazine,N05AB03
perphenazine,N05AB03
perhexiline,C08EX02
perhexiline,C08EX02
perhexiline,C08EX02
perhexiline,C08EX02
perhexiline,C08EX02
perhexiline,C08EX02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
pergolide,N04BC02
perazine,N05AB10
perazine,N05AB10
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
pentoxifylline,C04AD03
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
DCF,L01XX08
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentobarbital,N05CA01
pentazocine,N02AD01
pentazocine,N02AD01
pentazocine,N02AD01
pentazocine,N02AD01
D-penicillamine,M01CC01
D-penicillamine,M01CC01
D-penicillamine,M01CC01
D-penicillamine,M01CC01
D-penicillamine,M01CC01
D-penicillamine,M01CC01
paroxetine,N06AB05
paroxetine,N06AB05
pargyline,C02KC01
pargyline,C02KC01
papaverine,A03AD01 G04BE02
